"p","callret-1"
"http://yago-knowledge.org/resource/infobox/en/balletcompany",46
"http://yago-knowledge.org/resource/infobox/en/literacyyear",46
"http://yago-knowledge.org/resource/infobox/en/rows",46
"http://yago-knowledge.org/resource/infobox/en/damage",46
"http://yago-knowledge.org/resource/infobox/de/mannschaften",46
"http://yago-knowledge.org/resource/infobox/en/campus",46
"http://yago-knowledge.org/resource/infobox/pl/formatobrazu",46
"http://yago-knowledge.org/resource/infobox/it/casus",46
"http://yago-knowledge.org/resource/infobox/en/lengthm",46
"http://yago-knowledge.org/resource/infobox/en/rearguedate",46
"http://yago-knowledge.org/resource/infobox/de/titelverteidigereinzel",46
"http://yago-knowledge.org/resource/infobox/en/opponents",46
"http://yago-knowledge.org/resource/infobox/en/areas",45
"http://yago-knowledge.org/resource/infobox/en/hurricaneseason",45
"http://yago-knowledge.org/resource/infobox/de/siegerdoppel",45
"http://yago-knowledge.org/resource/infobox/en/opinionpolls",45
"http://yago-knowledge.org/resource/infobox/en/musicdirector",45
"http://yago-knowledge.org/resource/infobox/de/turniersupervisor",45
"http://yago-knowledge.org/resource/infobox/en/legislature",45
"http://yago-knowledge.org/resource/infobox/en/w",45
"http://yago-knowledge.org/resource/infobox/en/employmentfield",45
"http://yago-knowledge.org/resource/infobox/en/datefrom",45
"http://yago-knowledge.org/resource/infobox/en/lastmajorleague",45
"http://yago-knowledge.org/resource/infobox/fr/nombredemanche",45
"http://yago-knowledge.org/resource/infobox/de/siegereinzel",45
"http://yago-knowledge.org/resource/infobox/en/alterego",45
"http://yago-knowledge.org/resource/infobox/de/titelverteidigerdoppel",45
"http://yago-knowledge.org/resource/infobox/en/bside",45
"http://yago-knowledge.org/resource/infobox/en/landingsite",45
"http://yago-knowledge.org/resource/infobox/en/firstgameeverplayed",45
"http://yago-knowledge.org/resource/infobox/de/letztedirekteannahme",45
"http://yago-knowledge.org/resource/infobox/en/horror",45
"http://yago-knowledge.org/resource/infobox/en/numpart",45
"http://yago-knowledge.org/resource/infobox/fr/organisation",45
"http://yago-knowledge.org/resource/infobox/en/premiers",45
"http://yago-knowledge.org/resource/infobox/en/pointsnat",44
"http://yago-knowledge.org/resource/infobox/en/long",44
"http://yago-knowledge.org/resource/infobox/en/percuriam",44
"http://yago-knowledge.org/resource/infobox/en/scifi",44
"http://yago-knowledge.org/resource/infobox/de/eas",44
"http://yago-knowledge.org/resource/infobox/en/addpubcat",44
"http://yago-knowledge.org/resource/infobox/en/mapmarksize",44
"http://yago-knowledge.org/resource/infobox/en/instruments",44
"http://yago-knowledge.org/resource/infobox/en/lat",44
"http://yago-knowledge.org/resource/infobox/en/uniprot",44
"http://yago-knowledge.org/resource/infobox/en/singlerider",44
"http://yago-knowledge.org/resource/infobox/en/leaders",44
"http://yago-knowledge.org/resource/infobox/en/lastnickname",44
"http://yago-knowledge.org/resource/infobox/en/pointsteam",44
"http://yago-knowledge.org/resource/infobox/de/turniernummer",44
"http://yago-knowledge.org/resource/infobox/en/fdate",44
"http://yago-knowledge.org/resource/infobox/fr/taille",44
"http://yago-knowledge.org/resource/infobox/en/locationmap",44
"http://yago-knowledge.org/resource/infobox/en/service",44
"http://yago-knowledge.org/resource/infobox/en/cohost",44
"http://yago-knowledge.org/resource/infobox/nl/zaaknr",44
"http://yago-knowledge.org/resource/infobox/en/camerasetup",43
"http://yago-knowledge.org/resource/infobox/en/dissolved",43
"http://yago-knowledge.org/resource/infobox/en/officialnames",43
"http://yago-knowledge.org/resource/infobox/en/charges",43
"http://yago-knowledge.org/resource/infobox/en/extension",43
"http://yago-knowledge.org/resource/infobox/en/englishreleasedate",43
"http://yago-knowledge.org/resource/infobox/fr/poste",43
"http://yago-knowledge.org/resource/infobox/en/firstseriesrace",43
"http://yago-knowledge.org/resource/infobox/fr/carte",43
"http://yago-knowledge.org/resource/infobox/en/fecdate",43
"http://yago-knowledge.org/resource/infobox/nl/volgende",43
"http://yago-knowledge.org/resource/infobox/en/billdate",43
"http://yago-knowledge.org/resource/infobox/en/mountainscolor",43
"http://yago-knowledge.org/resource/infobox/fr/réalisateur",42
"http://yago-knowledge.org/resource/infobox/en/bodystyle",42
"http://yago-knowledge.org/resource/infobox/de/sitz",42
"http://yago-knowledge.org/resource/infobox/nl/landvlag",42
"http://yago-knowledge.org/resource/infobox/fr/sortie",42
"http://yago-knowledge.org/resource/infobox/en/written",42
"http://yago-knowledge.org/resource/infobox/en/custlabel",42
"http://yago-knowledge.org/resource/infobox/en/unveiled",42
"http://yago-knowledge.org/resource/infobox/en/admissionsnational",42
"http://yago-knowledge.org/resource/infobox/en/chrtitle",42
"http://yago-knowledge.org/resource/infobox/fr/autrestitresfrancophones",42
"http://yago-knowledge.org/resource/infobox/en/entrezgene",42
"http://yago-knowledge.org/resource/infobox/en/topseed",42
"http://yago-knowledge.org/resource/infobox/en/lastballpark",42
"http://yago-knowledge.org/resource/infobox/en/lyricist",42
"http://yago-knowledge.org/resource/infobox/en/recurrence",42
"http://yago-knowledge.org/resource/infobox/de/spielervertreter",42
"http://yago-knowledge.org/resource/infobox/en/heightm",42
"http://yago-knowledge.org/resource/infobox/en/coordparameters",42
"http://yago-knowledge.org/resource/infobox/en/toppicklink",42
"http://yago-knowledge.org/resource/infobox/en/enrollprimary",41
"http://yago-knowledge.org/resource/infobox/en/firstinduction",41
"http://yago-knowledge.org/resource/infobox/en/realname",41
"http://yago-knowledge.org/resource/infobox/en/partpercentage",41
"http://yago-knowledge.org/resource/infobox/en/enrolltotal",41
"http://yago-knowledge.org/resource/infobox/en/carspertrain",41
"http://yago-knowledge.org/resource/infobox/en/writtenby",41
"http://yago-knowledge.org/resource/infobox/en/opinionannouncement",41
"http://yago-knowledge.org/resource/infobox/en/casting",41
"http://yago-knowledge.org/resource/infobox/en/chancellor",41
"http://yago-knowledge.org/resource/infobox/fr/datesuivante",41
"http://yago-knowledge.org/resource/infobox/fr/électionsuivante",41
"http://yago-knowledge.org/resource/infobox/en/averagewindspeed",41
"http://yago-knowledge.org/resource/infobox/en/twoteam",41
"http://yago-knowledge.org/resource/infobox/en/rowspercar",41
"http://yago-knowledge.org/resource/infobox/pl/pierwszaemisja",41
"http://yago-knowledge.org/resource/infobox/en/imdb",41
"http://yago-knowledge.org/resource/infobox/en/awardwinner",41
"http://yago-knowledge.org/resource/infobox/de/entstehungsjahr",41
"http://yago-knowledge.org/resource/infobox/en/lengthmi",41
"http://yago-knowledge.org/resource/infobox/en/candid",41
"http://yago-knowledge.org/resource/infobox/en/chromosome",41
"http://yago-knowledge.org/resource/infobox/en/seasonchamp",41
"http://yago-knowledge.org/resource/infobox/en/oneteam",41
"http://yago-knowledge.org/resource/infobox/en/datesigned",40
"http://yago-knowledge.org/resource/infobox/en/originallanguage",40
"http://yago-knowledge.org/resource/infobox/nl/vorige",40
"http://yago-knowledge.org/resource/infobox/en/maximumamount",40
"http://yago-knowledge.org/resource/infobox/fr/métiersvoisins",40
"http://yago-knowledge.org/resource/infobox/en/homehalf",40
"http://yago-knowledge.org/resource/infobox/en/enrollsecondary",40
"http://yago-knowledge.org/resource/infobox/en/ball",40
"http://yago-knowledge.org/resource/infobox/fr/casus",40
"http://yago-knowledge.org/resource/infobox/en/mgrtitle",40
"http://yago-knowledge.org/resource/infobox/en/preservation",40
"http://yago-knowledge.org/resource/infobox/nl/rating",40
"http://yago-knowledge.org/resource/infobox/fr/nombredeconcerts",40
"http://yago-knowledge.org/resource/infobox/de/vereine",40
"http://yago-knowledge.org/resource/infobox/en/teamovers",40
"http://yago-knowledge.org/resource/infobox/en/admissionspercapita",40
"http://yago-knowledge.org/resource/infobox/en/locationcountry",40
"http://yago-knowledge.org/resource/infobox/en/ncdate",40
"http://yago-knowledge.org/resource/infobox/en/toptryscorerflag",40
"http://yago-knowledge.org/resource/infobox/en/ormen",40
"http://yago-knowledge.org/resource/infobox/en/custdata",39
"http://yago-knowledge.org/resource/infobox/fr/distributeurfr",39
"http://yago-knowledge.org/resource/infobox/en/servicename",39
"http://yago-knowledge.org/resource/infobox/fr/électionprécédente",39
"http://yago-knowledge.org/resource/infobox/nl/nieuwbw",39
"http://yago-knowledge.org/resource/infobox/en/mechanics",39
"http://yago-knowledge.org/resource/infobox/en/magazineen",39
"http://yago-knowledge.org/resource/infobox/en/kanji",39
"http://yago-knowledge.org/resource/infobox/de/sen",39
"http://yago-knowledge.org/resource/infobox/en/blankdata",39
"http://yago-knowledge.org/resource/infobox/fr/ville",39
"http://yago-knowledge.org/resource/infobox/en/construction",39
"http://yago-knowledge.org/resource/infobox/en/ibdbid",39
"http://yago-knowledge.org/resource/infobox/en/parentstyle",39
"http://yago-knowledge.org/resource/infobox/pl/organizator",39
"http://yago-knowledge.org/resource/infobox/pl/status",39
"http://yago-knowledge.org/resource/infobox/en/visitorhalf",39
"http://yago-knowledge.org/resource/infobox/en/pointscolor",39
"http://yago-knowledge.org/resource/infobox/fr/dateprécédente",39
"http://yago-knowledge.org/resource/infobox/en/harvarddesignation",39
"http://yago-knowledge.org/resource/infobox/en/sectionheader",39
"http://yago-knowledge.org/resource/infobox/en/religion",39
"http://yago-knowledge.org/resource/infobox/en/constructionnumber",39
"http://yago-knowledge.org/resource/infobox/en/sectioninfo",38
"http://yago-knowledge.org/resource/infobox/pl/twórcy",38
"http://yago-knowledge.org/resource/infobox/en/uefacup",38
"http://yago-knowledge.org/resource/infobox/en/ceremonyvenue",38
"http://yago-knowledge.org/resource/infobox/nl/doden",38
"http://yago-knowledge.org/resource/infobox/en/speedkmh",38
"http://yago-knowledge.org/resource/infobox/en/subdivision",38
"http://yago-knowledge.org/resource/infobox/pl/poprzednie",38
"http://yago-knowledge.org/resource/infobox/en/congeniality",38
"http://yago-knowledge.org/resource/infobox/en/autorack",38
"http://yago-knowledge.org/resource/infobox/en/lang",38
"http://yago-knowledge.org/resource/infobox/en/premieredate",38
"http://yago-knowledge.org/resource/infobox/en/shortlisted",38
"http://yago-knowledge.org/resource/infobox/fr/premièrediffusion",38
"http://yago-knowledge.org/resource/infobox/en/tablenote",38
"http://yago-knowledge.org/resource/infobox/en/atpprizemoney",38
"http://yago-knowledge.org/resource/infobox/en/submityear",38
"http://yago-knowledge.org/resource/infobox/en/teamassociation",38
"http://yago-knowledge.org/resource/infobox/en/population",38
"http://yago-knowledge.org/resource/infobox/nl/opdrachtgever",38
"http://yago-knowledge.org/resource/infobox/fr/tournéeprécédente",38
"http://yago-knowledge.org/resource/infobox/en/govbody",38
"http://yago-knowledge.org/resource/infobox/en/menssingles",38
"http://yago-knowledge.org/resource/infobox/en/atpcategory",38
"http://yago-knowledge.org/resource/infobox/en/mostwinsrider",38
"http://yago-knowledge.org/resource/infobox/en/hgncid",38
"http://yago-knowledge.org/resource/infobox/en/refseq",38
"http://yago-knowledge.org/resource/infobox/it/mutamentiterritoriali",38
"http://yago-knowledge.org/resource/infobox/en/angle",38
"http://yago-knowledge.org/resource/infobox/fr/tournéesuivante",38
"http://yago-knowledge.org/resource/infobox/en/submitdate",38
"http://yago-knowledge.org/resource/infobox/en/fourthflagvar",37
"http://yago-knowledge.org/resource/infobox/fr/licence",37
"http://yago-knowledge.org/resource/infobox/en/introducedin",37
"http://yago-knowledge.org/resource/infobox/en/spinoffs",37
"http://yago-knowledge.org/resource/infobox/en/mensdoubles",37
"http://yago-knowledge.org/resource/infobox/en/men",37
"http://yago-knowledge.org/resource/infobox/en/period",37
"http://yago-knowledge.org/resource/infobox/en/wtatier",37
"http://yago-knowledge.org/resource/infobox/en/countrytag",37
"http://yago-knowledge.org/resource/infobox/de/ea",37
"http://yago-knowledge.org/resource/infobox/fr/affluence",37
"http://yago-knowledge.org/resource/infobox/en/stdtitle",37
"http://yago-knowledge.org/resource/infobox/de/ua",37
"http://yago-knowledge.org/resource/infobox/en/leadertype",37
"http://yago-knowledge.org/resource/infobox/en/cupwinnerscup",37
"http://yago-knowledge.org/resource/infobox/en/receipts",37
"http://yago-knowledge.org/resource/infobox/en/enrollpostsecondary",37
"http://yago-knowledge.org/resource/infobox/en/atpdraw",37
"http://yago-knowledge.org/resource/infobox/pl/następne",37
"http://yago-knowledge.org/resource/infobox/en/poleflagsuffix",36
"http://yago-knowledge.org/resource/infobox/de/uaort",36
"http://yago-knowledge.org/resource/startedOnDate",36
"http://yago-knowledge.org/resource/infobox/en/electorate",36
"http://yago-knowledge.org/resource/infobox/en/relatedoccupation",36
"http://yago-knowledge.org/resource/infobox/en/space",36
"http://yago-knowledge.org/resource/infobox/en/verdict",36
"http://yago-knowledge.org/resource/infobox/en/multigenre",36
"http://yago-knowledge.org/resource/infobox/nl/categorie",36
"http://yago-knowledge.org/resource/infobox/en/birthname",36
"http://yago-knowledge.org/resource/infobox/en/optimal",36
"http://yago-knowledge.org/resource/infobox/en/withdraw",36
"http://yago-knowledge.org/resource/infobox/en/wtadraw",36
"http://yago-knowledge.org/resource/infobox/en/youthnat",36
"http://yago-knowledge.org/resource/infobox/en/olympictorch",36
"http://yago-knowledge.org/resource/infobox/en/youthteam",36
"http://yago-knowledge.org/resource/infobox/it/avversarioc",36
"http://yago-knowledge.org/resource/infobox/en/mpsub",36
"http://yago-knowledge.org/resource/infobox/en/orwomen",36
"http://yago-knowledge.org/resource/infobox/en/wtaprizemoney",36
"http://yago-knowledge.org/resource/infobox/nl/regelgeving",36
"http://yago-knowledge.org/resource/infobox/en/introducedbill",36
"http://yago-knowledge.org/resource/infobox/en/youth",36
"http://yago-knowledge.org/resource/infobox/en/firstheld",36
"http://yago-knowledge.org/resource/infobox/en/aproducer",36
"http://yago-knowledge.org/resource/infobox/en/currentevent",36
"http://yago-knowledge.org/resource/infobox/de/wettbewerbfrauen",35
"http://yago-knowledge.org/resource/infobox/it/controavversarioc",35
"http://yago-knowledge.org/resource/infobox/de/ton",35
"http://yago-knowledge.org/resource/infobox/en/awardedfor",35
"http://yago-knowledge.org/resource/infobox/en/seasonchamps",35
"http://yago-knowledge.org/resource/infobox/en/father",35
"http://yago-knowledge.org/resource/infobox/en/mime",35
"http://yago-knowledge.org/resource/infobox/it/pareggiatecontroavversarioc",35
"http://yago-knowledge.org/resource/infobox/en/currentlyrunning",35
"http://yago-knowledge.org/resource/infobox/en/locationsigned",35
"http://yago-knowledge.org/resource/infobox/fr/photo",35
"http://yago-knowledge.org/resource/infobox/en/currentawards",35
"http://yago-knowledge.org/resource/infobox/en/semicity",35
"http://yago-knowledge.org/resource/infobox/en/abovestyle",35
"http://yago-knowledge.org/resource/infobox/fr/équipesmasculines",35
"http://yago-knowledge.org/resource/infobox/de/t",35
"http://yago-knowledge.org/resource/infobox/en/method",35
